country,country_code,indicator,indicator_code,year,value
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,83.1341463414634
Spain,ESP,Population growth (annual %),SP.POP.GROW,2022,0.0071885487916009405
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.008
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.12917
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.81304
Spain,ESP,Gini index,SI.POV.GINI,2023,33.6
Spain,ESP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,86.7
Spain,ESP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,81.2
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,83.8829268292683
Spain,ESP,Population growth (annual %),SP.POP.GROW,2023,0.0116881504089364
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.008
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.12179000000000001
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.81552
Spain,ESP,Gini index,SI.POV.GINI,2024,33.6
Spain,ESP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,86.7
Spain,ESP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,81.2
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,83.8829268292683
Spain,ESP,Population growth (annual %),SP.POP.GROW,2024,0.00945355767423027
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.008
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.11394
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.8180200000000001
Sri Lanka,LKA,Gini index,SI.POV.GINI,2000,40.2
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,76.292
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,66.774
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.179
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2000,0.0182192893868799
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.207
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.0774
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.1838
Sri Lanka,LKA,Gini index,SI.POV.GINI,2001,40.2
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,76.481
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,67.71
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,71.804
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2001,0.0158029006941291
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.207
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.079
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.18364999999999998
Sri Lanka,LKA,Gini index,SI.POV.GINI,2002,40.2
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,76.734
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,68.314
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,72.271
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2002,0.0104243651089033
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.207
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.0876
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.18349000000000001
Sri Lanka,LKA,Gini index,SI.POV.GINI,2003,40.2
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,76.624
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,68.659
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,72.442
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2003,0.00733298046863635
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.207
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.08220000000000001
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.18334
Sri Lanka,LKA,Gini index,SI.POV.GINI,2004,39.95
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,71.037
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,65.22
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,68.022
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2004,0.006797577150060829
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.16449999999999998
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.08380000000000001
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.18319
Sri Lanka,LKA,Gini index,SI.POV.GINI,2005,39.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,77.061
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,69.391
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.073
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2005,0.00639733163202014
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.122
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.0767
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.18303
Sri Lanka,LKA,Gini index,SI.POV.GINI,2006,39.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,77.173
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,68.823
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.825
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2006,0.006699091715985411
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.122
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.065
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.18288000000000001
Sri Lanka,LKA,Gini index,SI.POV.GINI,2007,39.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,77.34
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,68.954
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,72.983
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2007,0.006861779938700369
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.122
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.059699999999999996
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.18272
Sri Lanka,LKA,Gini index,SI.POV.GINI,2008,36.1
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,77.69
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,67.879
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,72.556
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2008,0.00665501489405385
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.078
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.052199999999999996
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.18257
Sri Lanka,LKA,Gini index,SI.POV.GINI,2009,36.1
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,75.335
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,65.696
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,70.298
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2009,0.00614014271918797
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.078
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.058499999999999996
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.18242
Sri Lanka,LKA,Gini index,SI.POV.GINI,2010,36.1
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,78.2
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,70.862
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,74.463
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2010,0.00589181271319281
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.078
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.04784
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.18225999999999998
Sri Lanka,LKA,Gini index,SI.POV.GINI,2011,38.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,78.342
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,71.224
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,74.74
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2011,0.006205070279582851
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.064
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.04118
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.18211
Sri Lanka,LKA,Gini index,SI.POV.GINI,2012,38.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,78.624
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,71.778
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,75.187
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2012,0.00760628047767682
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.064
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.0388
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.18196
Sri Lanka,LKA,Gini index,SI.POV.GINI,2013,38.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,78.934
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,72.164
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.546
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2013,-0.0279968273298027
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.064
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.04186
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.18198
Sri Lanka,LKA,Gini index,SI.POV.GINI,2014,39.0
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,79.194
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,72.325
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.757
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2014,0.00933207942647201
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.051
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.04157
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.18218
Sri Lanka,LKA,Gini index,SI.POV.GINI,2015,39.3
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,79.395
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,72.572
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,75.99
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2015,0.0091981102654886
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.038
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.04519
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,0.18256
Sri Lanka,LKA,Gini index,SI.POV.GINI,2016,39.3
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,79.507
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,72.738
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,76.136
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2016,0.0113327749793807
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.038
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,0.04242
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,0.18311
Sri Lanka,LKA,Gini index,SI.POV.GINI,2017,39.3
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,79.592
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,72.847
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,76.239
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2017,0.0114388758411593
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.038
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,0.04046
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,0.18384
Sri Lanka,LKA,Gini index,SI.POV.GINI,2018,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,79.812
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,73.107
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,76.485
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2018,0.010064319813899
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,0.043179999999999996
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,0.18475999999999998
Sri Lanka,LKA,Gini index,SI.POV.GINI,2019,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,79.888
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,73.424
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.698
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2019,0.00611875945764341
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.0467
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,0.18585000000000002
Sri Lanka,LKA,Gini index,SI.POV.GINI,2020,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,80.066
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,73.691
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,76.928
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2020,0.00530626559530355
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.05364
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.18713000000000002
Sri Lanka,LKA,Gini index,SI.POV.GINI,2021,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,79.522
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,72.97
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,76.278
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2021,0.010754499569642799
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.04981
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.1886
Sri Lanka,LKA,Gini index,SI.POV.GINI,2022,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,80.451
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,74.033
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,77.3
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2022,0.00112772639779474
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.045279999999999994
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.19025999999999998
Sri Lanka,LKA,Gini index,SI.POV.GINI,2023,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,80.593
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,74.244
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,77.483
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2023,-0.006513207701032851
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.059969999999999996
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.19210999999999998
Sri Lanka,LKA,Gini index,SI.POV.GINI,2024,37.7
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,80.593
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,74.244
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,77.483
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2024,-0.005505895191450169
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.027000000000000003
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.049960000000000004
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.19416
Sweden,SWE,Gini index,SI.POV.GINI,2000,27.0
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,82.0
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,77.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.6439024390244
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2000,0.0016057548457531301
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.002
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.05466
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.84026
Sweden,SWE,Gini index,SI.POV.GINI,2001,26.5
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,82.1
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,77.6
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,79.7951219512195
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2001,0.0026847052795423397
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.002
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.0473
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.84071
Sweden,SWE,Gini index,SI.POV.GINI,2002,26.2
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,82.1
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,77.7
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,79.8463414634146
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2002,0.0032543806770372803
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.0
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.04965
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.8413299999999999
Sweden,SWE,Gini index,SI.POV.GINI,2003,25.3
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,82.4
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,77.9
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,80.0951219512195
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2003,0.0037209294279908402
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.004
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.055549999999999995
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.8419599999999999
Sweden,SWE,Gini index,SI.POV.GINI,2004,26.1
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,82.7
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,78.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,80.4975609756098
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2004,0.00393298991357658
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.06692999999999999
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.84258
Sweden,SWE,Gini index,SI.POV.GINI,2005,26.8
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,82.8
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,78.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,80.5463414634146
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2005,0.00399942762807279
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.011000000000000001
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.0781
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.84319
Sweden,SWE,Gini index,SI.POV.GINI,2006,26.4
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,82.9
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,78.7
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.7487804878049
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2006,0.005624839064818929
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.004
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.07066
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.8443
Sweden,SWE,Gini index,SI.POV.GINI,2007,27.1
